2026-08-25T17:08:47Z	Tests	pull_request
2026-08-25T16:53:15Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T16:34:52Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-25T16:25:33Z	S124 reproc foco Nicanor (NdC)	workflow_dispatch
2026-08-25T16:18:24Z	Deploy GitHub Pages	push
2026-08-25T16:06:10Z	NRT Retry (NASA recovery)	schedule
2026-08-25T15:59:32Z	Deploy GitHub Pages	workflow_run
2026-08-25T15:57:58Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T15:28:36Z	Deploy GitHub Pages	schedule
2026-08-25T15:02:37Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T14:42:27Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-25T14:11:24Z	NRT Retry (NASA recovery)	schedule
2026-08-25T14:03:55Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T13:59:48Z	Deploy GitHub Pages	workflow_run
2026-08-25T13:36:56Z	Deploy GitHub Pages	schedule
2026-08-25T13:28:48Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-08-25T13:09:33Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T12:43:03Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-25T12:24:17Z	NRT Healthcheck (Tier A staleness)	schedule
2026-08-25T11:52:36Z	NRT Retry (NASA recovery)	schedule
